,IsolationForest_score,IsolationForest_flag,LOF_score,LOF_flag,OneClassSVM_score,OneClassSVM_flag,EllipticEnvelope_score,EllipticEnvelope_flag,Autoencoder_score,Autoencoder_flag
96,0.10398049108184541,0,0.023994306613645204,0,0.3241572756162409,0,0.00013582005800747953,0,3.1429629814159767,0
97,0.03422248895723715,0,0.00883992935605042,0,0.2149558002539975,0,2.7962075338611296e-05,0,1.2541525677853853,0
98,0.2077071447665372,0,0.01406938011966563,0,0.3889570882013087,0,0.0004820337889277789,0,3.711254145292524,0
99,0.18126986150636906,0,0.010528697141942801,0,0.4337238431477227,0,0.0005019714964349842,0,4.583934983973437,0
100,0.04516699957051382,0,0.005385769672226864,0,0.29654446896220377,0,9.064712699104118e-05,0,1.4619662713622144,0
101,0.04065925832219641,0,0.005643772282358033,0,0.10576064496583935,0,3.1997188346334337e-05,0,0.6113534940592353,0
102,0.5868498164415614,0,0.049493960927612164,0,0.9673720418495874,0,0.0014844972104211614,0,17.8827720801641,0
103,0.07533784992599007,0,0.005497637644652478,0,0.5756947121529492,0,0.00012287981640243472,0,2.4715259355146757,0
104,0.03352839102317121,0,0.0028481428159828214,0,0.2585858096652303,0,6.527841831491616e-05,0,1.2199817645414903,0
105,0.10057473262557717,0,0.010646882716295237,0,0.5956283787666092,0,0.0001458442136318336,0,2.7257793278930365,0
106,0.027367480764799453,0,0.0010228870643816759,0,0.28406480456579647,0,5.126406665695873e-05,0,1.9183093165135627,0
107,0.15582697387788125,0,0.06300675439002454,0,0.45041328016637633,0,0.0001883004425413291,0,2.2535167349890544,0
108,0.12289440379777983,0,0.0329777402941451,0,0.356277978680714,0,0.0001384118272756963,0,1.5587523271136043,0
109,0.5219641959421253,0,0.03626126071923286,0,0.9994774342572194,1,0.001216463223008635,0,16.03835322296402,0
110,0.43745132182996244,0,0.025701555912126552,0,0.9808134346348233,0,0.0011700103302497717,0,10.599222232452375,0
111,0.5628509518170464,0,0.05021033347604491,0,0.9993384553367243,1,0.0014819339300493532,0,17.549830242422317,0
112,0.02582294813050766,0,0.0018504037000458271,0,0.27600352794511246,0,6.776038262016289e-05,0,2.192642981430584,0
113,0.302536023081421,0,0.061080470851778465,0,0.7833780410451737,0,0.0007773460046652562,0,9.77512069204471,0
114,0.14981765666843191,0,0.03257221463207196,0,0.4914596553071571,0,0.00017855836993902345,0,3.736683953358271,0
115,0.5259802355338234,0,0.02775734229836004,0,0.9447095180258915,0,0.0018110428010220247,0,16.56442133273876,0
116,0.20150994814887901,0,0.032259046359540286,0,0.6760840617047157,0,0.00030062262005930046,0,6.1623800199271,0
117,0.05188343362955538,0,0.00208830426202949,0,0.3249182632969607,0,0.00013719067364045495,0,2.0593401793969863,0
118,0.1495136227169634,0,0.02690173697544462,0,0.6052054311391293,0,0.00023399961669620653,0,5.117914750710988,0
119,0.2537786151095581,0,0.0030698880825517235,0,0.5216528181583429,0,0.0003922388154957232,0,5.235464098793957,0
120,0.019279293858183253,0,0.004053476970072045,0,0.2924673197470667,0,3.919857424946982e-05,0,1.3985386802740627,0
121,0.05620114420755708,0,0.008302205086166203,0,0.47567322883035373,0,0.00012582158949659658,0,3.373982265449257,0
122,0.06063688853085754,0,0.013224838313254694,0,0.3133389605729021,0,0.00015760547774329504,0,2.281102693461848,0
123,0.07943539216998534,0,0.01623350701385586,0,0.6414677585669881,0,0.00011557477978337977,0,3.1241592010647277,0
124,0.27722926064086606,0,0.00979412553447487,0,0.9980036774598345,0,0.00032258839385760436,0,5.046211096805426,0
125,0.3168316496607789,0,0.04198782913266366,0,0.7133209600603267,0,0.00039438909070851734,0,5.2937769334274325,0
126,0.07811542574478125,0,0.015597716068659366,0,0.6176482309079672,0,0.00016688113523078394,0,3.336256585729166,0
127,0.06297133168326333,0,0.006911912111220542,0,0.5119589690525415,0,9.748629033153177e-05,0,2.7367868031307445,0
128,0.4832978699312197,0,0.0839575574515461,0,0.9984433297474581,0,0.0009548286456090147,0,10.378715630693744,0
129,0.5531738921195295,0,0.03761504343489942,0,0.9977296033965249,0,0.001954448280369872,0,17.402911865738112,0
130,0.5808395848982313,0,0.09941292650309246,1,0.9968406065105863,0,0.005900361737050219,0,7.805081117552476,0
131,0.10823338086877474,0,0.006390874331725913,0,0.4396122949480238,0,0.0001343908858880123,0,2.634974707516876,0
132,0.20072133181441495,0,0.014567954386250285,0,0.6478583362668282,0,0.00027864443897986985,0,3.768346469508606,0
133,0.47004749728930617,0,0.04029175836748587,0,0.9902904891922699,0,0.0006863593945877775,0,8.634913010119044,0
134,0.0627024292611065,0,0.009122649458862523,0,0.4713664756350345,0,0.0001259620543440397,0,2.7116581443554444,0
135,0.18520879693275916,0,0.009988598734612131,0,0.7115762126773617,0,0.00019361703361458056,0,4.381976132403291,0
136,0.022204217755058236,0,0.004523487843804039,0,0.31198098626942733,0,4.015826328880555e-05,0,1.7346682035570118,0
137,0.18584747112257416,0,0.027340314389464496,0,0.5121987937484712,0,0.0004120421308900426,0,4.931121579861532,0
138,0.023285494908184035,0,0.007791015992830134,0,0.11516602877315261,0,1.1952693400188008e-05,0,0.48511302274338347,0
139,0.015592596894130003,0,0.004317063570281767,0,0.1577732450336556,0,2.4920952221453128e-05,0,0.8065075273138209,0
140,0.10509542276507021,0,0.023538493742880695,0,0.505115449094909,0,0.00017389647455389956,0,3.3063637830514567,0
141,0.024134180414155968,0,0.014282225361022756,0,0.0,0,2.326755353770193e-05,0,0.17723057952963464,0
142,0.08323865250288025,0,0.020617384180948037,0,0.3417189556304475,0,0.00015752907506869665,0,2.934427460949112,0
143,0.21300689173149254,0,0.015501453173991169,0,0.69487477399285,0,0.00023749660815316204,0,5.204549741226991,0
144,0.09700961974054464,0,0.01421291373930704,0,0.5834359562966968,0,9.649579295031982e-05,0,2.8300143782373013,0
145,0.13206222704854,0,0.0030343500658006157,0,0.47216285726308777,0,0.0001851303426232835,0,3.146767115113215,0
146,0.15283922675971037,0,0.003950448555919149,0,0.7850113660635928,0,0.0002302558394955684,0,3.9501131910672087,0
147,0.04316557722120397,0,0.003346551940119155,0,0.4309758947450918,0,9.518747012540576e-05,0,2.8641901587590124,0
148,0.029818037952940926,0,0.005350801429246177,0,0.23585253964553196,0,0.00010671955920648161,0,1.7863830365855127,0
149,0.03954617847632663,0,0.0022580658993569705,0,0.2063121492885364,0,4.480742264751128e-05,0,0.9939751324095486,0
150,0.1972464699163211,0,0.009963425701358603,0,0.5491188863464399,0,0.00028569047910796214,0,4.033708756823643,0
151,0.07612597120703159,0,0.003953510574453748,0,0.5509798851893571,0,0.0001267551517049525,0,2.387740652434422,0
152,0.15692586550770993,0,0.004937270981242295,0,0.6333501240627945,0,0.00015439408368359933,0,3.619651508862023,0
153,0.02241390870800356,0,0.001840661928492449,0,0.14045147171126088,0,2.9135511595699504e-05,0,0.6380828397951429,0
154,0.03019793667768386,0,0.004348164571288492,0,0.2103105657915942,0,3.0325286328953804e-05,0,0.8786408042776708,0
155,0.5074669049037259,0,0.028760610145587208,0,0.8818104785965069,0,0.0011705753904624756,0,16.16094627321383,0
156,0.08069108609507851,0,0.0025616730815740834,0,0.2900443838956651,0,0.00010820578525248253,0,2.5711552774131032,0
157,0.028061899763522434,0,0.004100858462563278,0,0.18548203393290127,0,4.516144351269683e-05,0,1.4929534641859843,0
158,0.02649541327813996,0,0.002668955682014531,0,0.16265461192196073,0,4.4741242260700206e-05,0,0.7253490520080202,0
159,0.061074230973518905,0,0.012947703270372776,0,0.4577992073927274,0,0.0001482780378223301,0,2.0007112042570094,0
160,0.30533683445092535,0,0.03303591998095537,0,0.7591904527447737,0,0.0004937814815602146,0,6.721716131377624,0
161,0.06876140249723028,0,0.01266992546851908,0,0.5782787107541427,0,0.0001173083867999506,0,2.855251234051765,0
162,0.40569871153528,0,0.04450380999912298,0,0.7233610355930165,0,0.0007621659694986632,0,7.964136971270956,0
163,0.18589543689223179,0,0.030649408507047025,0,0.7231473171611246,0,0.0003136906928696052,0,6.209455695634944,0
164,0.21445896553492955,0,0.017561675638756734,0,0.6748357133444047,0,0.00025888902183489847,0,5.325707055420825,0
165,0.04721675672362286,0,0.0010110401938804284,0,0.3398801021695613,0,0.00014571548067956197,0,2.220597630057107,0
166,0.2837152165879135,0,0.0064577034204770685,0,0.5386171486628886,0,0.0004013567456483345,0,5.225533164737819,0
